0; 452364.56677241187; 496411.7639420502; 545790.430651735
1; 448828.1635253399; 483952.75783686194; 527074.5892108369
2; 432318.4460984359; 469640.16229241865; 519372.65150038234
3; 419205.00142580684; 455807.1360041502; 497962.8118812817
4; 409434.7751921842; 442953.24028706853; 490921.78440297913
5; 401298.845299202; 432940.6446575381; 473513.4807809964
6; 393790.77158346365; 423838.55705965107; 460712.00751697295
7; 383886.75624696555; 415099.13160705625; 464190.7707616061
8; 374136.10235725273; 408157.2343749348; 447568.722490752
9; 372727.67763818573; 400592.64613930637; 443903.89539261453
10; 367413.0559209087; 386663.7506951489; 425073.6444731194
11; 355826.6705148033; 375313.04353448225; 405106.5802253582
12; 343679.39363526733; 365562.05222175654; 390079.7091241056
13; 336333.21350992366; 355757.29896612465; 382417.48387417936
14; 324045.8328235085; 348290.341978987; 372305.2992251468
15; 319333.4507149167; 342142.10962627345; 371100.69315347006
16; 316317.0326858229; 336674.9767125493; 359749.7313233377
17; 314846.0072241897; 332526.2968702818; 359211.96395606425
18; 306181.0903248109; 329619.9336764897; 355603.797567872
19; 302354.49958557956; 326109.3882479356; 357205.5349717506
20; 300288.3370152065; 323272.1988018816; 349467.1746238173
21; 300192.34953240963; 320534.64124152536; 355205.8763043907
22; 296827.48683676415; 317378.00909208256; 354125.7696299673
23; 293073.80799501116; 313386.23236331565; 343719.77074318996
24; 292714.00565544394; 310723.86364760436; 342917.3025110205
25; 288423.0272400363; 308020.0938715487; 346018.7935328809
26; 288715.37544119876; 305553.6977290621; 337518.0805782724
27; 281113.6338332921; 302406.3509588354; 337260.92373593367
28; 278628.77428914286; 298904.75229245756; 334183.4761286574
29; 272985.6056857289; 291407.86765901226; 327659.7311026843
30; 268217.7835363333; 282971.4651459569; 306693.3361178883
31; 267145.13654341025; 280020.827792664; 299834.5014831353
32; 260799.6808050737; 276946.8816949012; 296728.3562288158
33; 258525.72442951734; 273230.68216239737; 293804.47520679526
34; 251087.8117020325; 268693.9909353495; 293148.9796357794
35; 247304.8903488693; 264915.59972871415; 289683.5881075928
36; 245189.56898610436; 261565.44452737801; 285268.72274474555
37; 239978.36735748453; 258734.1815782481; 283762.7659820948
38; 237259.42962891608; 256171.23431362383; 281652.50596000475
39; 238480.69851946557; 253977.1540702438; 275330.6449963604
40; 235183.86146770828; 251048.82111039912; 280007.7416390019
41; 231717.29144477288; 246918.04835457433; 274296.68444701267
42; 227629.56388023501; 243523.7276686903; 270613.19456666923
43; 227393.99810418408; 239695.79272123933; 264759.43432836526
